"Data exported from:",http://scotssyntaxatlas.ac.uk/api/v1/csv/locations
display_town,display_lat,display_lng,num,qids,id,geo
Saltcoats,55.637652,-4.7834899,4,"272,273,274,275",126,"{""type"":""Feature"",""properties"":{""shape"":""Poly"",""name"":""Saltcoats"",""id"":""126""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-4.737875,55.62294],[-4.740368,55.633922],[-4.766164,55.747365],[-4.775266,55.742467],[-4.798453,55.637389],[-4.79579,55.635555],[-4.795189,55.634537],[-4.795361,55.63226],[-4.796476,55.631291],[-4.796305,55.63037],[-4.794674,55.630128],[-4.790039,55.631872],[-4.788322,55.630806],[-4.789696,55.629353],[-4.786091,55.630516],[-4.783688,55.631969],[-4.780769,55.632841],[-4.774075,55.632648],[-4.768753,55.63226],[-4.765491,55.630903],[-4.762058,55.630225],[-4.757252,55.629353],[-4.752789,55.628771],[-4.750214,55.627705],[-4.750214,55.626445],[-4.750042,55.624895],[-4.751415,55.622665],[-4.749355,55.622859],[-4.747639,55.624895],[-4.737875,55.62294]]]}}"
Scalpay,57.871735,-6.702875,4,"80,81,127,128",127,"{""type"":""Feature"",""properties"":{""shape"":""Polygon"",""name"":""Salpay"",""id"":""127""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-6.669559,57.849867],[-6.665783,57.852059],[-6.663208,57.851328],[-6.660805,57.852059],[-6.658916,57.851602],[-6.657715,57.853338],[-6.653252,57.85416],[-6.646557,57.85553],[-6.644497,57.858361],[-6.642437,57.855804],[-6.64175,57.855987],[-6.641407,57.858453],[-6.642952,57.859914],[-6.642952,57.861192],[-6.646042,57.861649],[-6.646729,57.863384],[-6.648102,57.864753],[-6.646557,57.865393],[-6.648788,57.866397],[-6.653767,57.866488],[-6.654282,57.867675],[-6.649132,57.869045],[-6.651878,57.870597],[-6.65411,57.870871],[-6.656342,57.871784],[-6.658916,57.872605],[-6.658916,57.873153],[-6.660976,57.872697],[-6.663551,57.873883],[-6.668358,57.872423],[-6.670761,57.872331],[-6.66853,57.873336],[-6.669559,57.874157],[-6.671448,57.873336],[-6.676426,57.874796],[-6.677799,57.876896],[-6.681404,57.876987],[-6.681747,57.876622],[-6.684666,57.876804],[-6.686554,57.875983],[-6.689644,57.876531],[-6.693592,57.878174],[-6.695137,57.878904],[-6.695309,57.880912],[-6.692219,57.88082],[-6.690502,57.882007],[-6.684151,57.881733],[-6.680374,57.88082],[-6.676941,57.88082],[-6.670418,57.880182],[-6.668015,57.880273],[-6.665611,57.882646],[-6.665955,57.884654],[-6.664066,57.885201],[-6.665268,57.888212],[-6.670933,57.891224],[-6.670246,57.892501],[-6.673336,57.894508],[-6.673336,57.895512],[-6.670589,57.895329],[-6.669903,57.898157],[-6.670761,57.900438],[-6.678314,57.903448],[-6.682262,57.904999],[-6.684666,57.906002],[-6.688614,57.907096],[-6.69445,57.909376],[-6.692047,57.910288],[-6.697197,57.911656],[-6.703033,57.912112],[-6.708527,57.913206],[-6.713161,57.915212],[-6.711102,57.91576],[-6.705093,57.915395],[-6.70063,57.915121],[-6.699429,57.916033],[-6.699429,57.917674],[-6.69754,57.918313],[-6.692047,57.917948],[-6.689301,57.916945],[-6.681747,57.915851],[-6.681747,57.918039],[-6.677456,57.91658],[-6.676598,57.917948],[-6.673508,57.916854],[-6.676769,57.921412],[-6.674023,57.920957],[-6.673851,57.922233],[-6.683121,57.929981],[-6.682777,57.931622],[-6.689644,57.935085],[-6.69136,57.939094],[-6.697197,57.942557],[-6.702003,57.946019],[-6.704063,57.94857],[-6.704063,57.95112],[-6.708527,57.954035],[-6.71711,57.95276],[-6.720543,57.950756],[-6.728439,57.950938],[-6.741829,57.952213],[-6.744232,57.954035],[-6.733932,57.954764],[-6.731186,57.953306],[-6.722946,57.953124],[-6.727409,57.957314],[-6.7202,57.961867],[-6.723976,57.970426],[-6.728439,57.977709],[-6.733589,57.983534],[-6.739082,57.991724],[-6.741142,57.993361],[-6.755562,57.99318],[-6.756248,57.995545],[-6.750755,57.998092],[-6.755219,58.003732],[-6.753502,58.006279],[-6.766891,58.00446],[-6.767312,57.99981],[-6.767305,57.999887],[-6.767716,57.99534],[-6.768056,57.991589],[-6.768524,57.986409],[-6.776505,57.898066],[-6.772728,57.898887],[-6.77187,57.89615],[-6.76672,57.893505],[-6.762772,57.89314],[-6.762772,57.894873],[-6.757622,57.896242],[-6.757965,57.893413],[-6.757107,57.890859],[-6.753674,57.889399],[-6.74818,57.888942],[-6.745949,57.886844],[-6.740971,57.886114],[-6.739254,57.886844],[-6.735306,57.887939],[-6.733246,57.885749],[-6.730671,57.884288],[-6.724663,57.884106],[-6.721916,57.885931],[-6.718655,57.885931],[-6.713161,57.883741],[-6.706295,57.883923],[-6.702862,57.883376],[-6.698227,57.881368],[-6.698055,57.878904],[-6.704578,57.879634],[-6.708183,57.877535],[-6.704407,57.876804],[-6.699085,57.877169],[-6.698914,57.875892],[-6.698742,57.874796],[-6.693249,57.874066],[-6.69754,57.873701],[-6.698656,57.874203],[-6.699171,57.873564],[-6.700974,57.873883],[-6.699858,57.872742],[-6.700201,57.872331],[-6.701488,57.872833],[-6.704922,57.87507],[-6.707668,57.875755],[-6.709127,57.875344],[-6.710415,57.875983],[-6.713505,57.875846],[-6.713676,57.875207],[-6.711788,57.874066],[-6.709728,57.873564],[-6.709557,57.874705],[-6.708441,57.873107],[-6.707067,57.87151],[-6.707239,57.870642],[-6.705523,57.869912],[-6.70578,57.869638],[-6.707067,57.869912],[-6.704922,57.868634],[-6.702175,57.867904],[-6.703033,57.867447],[-6.703548,57.866397],[-6.702433,57.865621],[-6.703806,57.865712],[-6.704235,57.865986],[-6.70578,57.866351],[-6.70681,57.866397],[-6.706982,57.865621],[-6.70681,57.864845],[-6.705866,57.864388],[-6.707497,57.86448],[-6.706467,57.862973],[-6.705008,57.861649],[-6.70372,57.861603],[-6.703033,57.862425],[-6.702089,57.860827],[-6.701145,57.860279],[-6.700201,57.861238],[-6.701059,57.86174],[-6.700459,57.862288],[-6.700888,57.863247],[-6.702433,57.863338],[-6.702948,57.863155],[-6.704493,57.863932],[-6.702776,57.864297],[-6.701574,57.864251],[-6.70166,57.864799],[-6.700974,57.864799],[-6.700888,57.864206],[-6.698227,57.864206],[-6.698055,57.865849],[-6.697111,57.866945],[-6.699257,57.868588],[-6.700802,57.870232],[-6.701145,57.870642],[-6.699944,57.870825],[-6.699429,57.871327],[-6.698055,57.871053],[-6.69857,57.87014],[-6.697025,57.868908],[-6.695395,57.868177],[-6.69445,57.868132],[-6.693764,57.867447],[-6.693077,57.867447],[-6.692476,57.866443],[-6.691618,57.865575],[-6.691103,57.865027],[-6.690416,57.864936],[-6.689043,57.864616],[-6.687841,57.864251],[-6.687498,57.863384],[-6.68561,57.863064],[-6.684752,57.863338],[-6.684837,57.862882],[-6.683464,57.862882],[-6.683893,57.861375],[-6.683893,57.860827],[-6.685181,57.861329],[-6.686726,57.861055],[-6.688271,57.860644],[-6.688786,57.859959],[-6.690331,57.859229],[-6.689472,57.859],[-6.688957,57.859229],[-6.689215,57.858407],[-6.68973,57.857539],[-6.688528,57.85658],[-6.686983,57.855987],[-6.685009,57.855941],[-6.685266,57.855439],[-6.683121,57.854662],[-6.682177,57.855073],[-6.682005,57.855667],[-6.680546,57.856032],[-6.680717,57.854708],[-6.679945,57.853612],[-6.678743,57.85311],[-6.677284,57.853658],[-6.675224,57.854708],[-6.67428,57.85448],[-6.673508,57.854936],[-6.674023,57.855621],[-6.676083,57.85658],[-6.678658,57.85722],[-6.680803,57.856991],[-6.681919,57.858087],[-6.682692,57.858955],[-6.682262,57.85964],[-6.68149,57.85964],[-6.680288,57.858863],[-6.678915,57.858361],[-6.678228,57.857768],[-6.677113,57.858133],[-6.674538,57.858635],[-6.673079,57.859366],[-6.671276,57.859777],[-6.671362,57.859183],[-6.673851,57.858179],[-6.674452,57.857539],[-6.675224,57.857585],[-6.676598,57.857357],[-6.675053,57.856991],[-6.674452,57.856352],[-6.672993,57.855895],[-6.670933,57.856352],[-6.669474,57.855621],[-6.670246,57.854343],[-6.671019,57.852881],[-6.670933,57.851876],[-6.671705,57.852059],[-6.672306,57.851511],[-6.672392,57.850506],[-6.671534,57.849913],[-6.669559,57.849867]]]}}"
Scone,56.419432,-3.401932,4,"672,673,727,728",128,"{""type"":""Feature"",""properties"":{""name"":""Scone"",""id"":""128""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-3.79213,56.965081],[-3.706608,56.750498],[-3.397627,56.381521],[-3.394346,56.383098],[-3.389969,56.384214],[-3.385592,56.385331],[-3.381386,56.385545],[-3.375635,56.383597],[-3.373833,56.382694],[-3.371816,56.382171],[-3.368297,56.380793],[-3.365636,56.379724],[-3.362718,56.378749],[-3.35937,56.378274],[-3.356066,56.378132],[-3.344951,56.376801],[-3.339672,56.37585],[-3.336496,56.374044],[-3.333106,56.372476],[-3.33169,56.371525],[-3.329716,56.370907],[-3.323622,56.366676],[-3.320875,56.364489],[-3.317099,56.362493],[-3.312807,56.360733],[-3.307768,56.359679],[-3.310819,56.381691],[-3.260991,56.72467],[-3.266571,56.762119],[-3.717334,57.02323],[-3.79213,56.965081]]]}}"
Selkirk,55.550658,-2.838524,2,"489,490",129,"{""type"":""Feature"",""properties"":{""name"":""Selkirk"",""id"":""129""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-3.0145668628790863,55.39337779981501],[-2.7547520783450428,55.51447951454345],[-2.7304949283794975,55.555565833081104],[-2.9396797938344905,55.624487765965036],[-3.0145668628790863,55.39337779981501]]]}}"
Springside,55.614672,-4.590613,4,"569,570,711,712",130,"{""type"":""Feature"",""properties"":{""shape"":""Polygon"",""name"":""Springside"",""id"":""130""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-4.632531940689959,55.67438944706693],[-4.628045538019545,55.560209415432666],[-4.544666152060993,55.54368477431071],[-4.544714736427891,55.638601054156304],[-4.615174357054633,55.721732290097115],[-4.632531940689959,55.67438944706693]]]}}"
"St John's Town of Dalry",55.244345,-4.122627,4,"675,676,677,678",131,"{""type"":""Feature"",""properties"":{""shape"":""Polygon"",""name"":""St John's Town of Dalry"",""id"":""131""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-4.4418206720068065,55.088862054309615],[-4.292773327351332,55.00336509305265],[-4.007924593144173,55.05507715196221],[-3.8455790012807793,55.21217430640333],[-3.80260285698251,55.340371714305775],[-3.9247139456508613,55.43717158967735],[-4.184770654932122,55.47232804503123],[-4.376972252026425,55.33247082027903],[-4.42920579307457,55.153451627389956],[-4.4418206720068065,55.088862054309615]]]}}"
Stewarton,55.679957,-4.513587,2,"584,585",132,"{""type"":""Feature"",""properties"":{""shape"":""Polygon"",""name"":""Stewarton"",""id"":""132""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-4.619827172925156,55.75841940545845],[-4.615174357054633,55.721732290097115],[-4.544714736427891,55.638601054156304],[-4.456853602640872,55.658526641611154],[-4.421457148581245,55.6852877048359],[-4.414283891307808,55.697279534637005],[-4.476190276441628,55.75871878780701],[-4.619827172925156,55.75841940545845]]]}}"
Stirling,56.1165227,-3.9369029,4,"349,350,351,352",133,"{""type"":""Feature"",""properties"":{""name"":""Stirling"",""id"":""133""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-4.095747,56.13491],[-3.994492,56.046026],[-3.86985,56.085417],[-3.873367,56.09081],[-3.872248,56.107755],[-3.873024,56.109528],[-3.872509,56.11149],[-3.870277,56.112974],[-3.867531,56.113644],[-3.864226,56.11472],[-3.863926,56.115366],[-3.863797,56.116491],[-3.865728,56.118836],[-3.866587,56.120032],[-3.867273,56.120319],[-3.868003,56.120462],[-3.869891,56.120367],[-3.871448,56.119863],[-3.871182,56.123898],[-3.870116,56.140034],[-3.86188,56.264421],[-3.970052,56.403596],[-4.095747,56.13491]]]}}"
Stonehaven,56.963661,-2.209288,4,"443,444,445,446",134,"{""type"":""Feature"",""properties"":{""name"":""Stonehaven"",""id"":""134""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-2.481971,57.025546],[-2.391349,56.769225],[-2.391349,56.769225],[-2.391349,56.769225],[-2.391349,56.769225],[-2.391349,56.769225],[-2.391349,56.769225],[-2.353821,56.785836],[-2.301636,56.810652],[-2.28241,56.82343],[-2.27417,56.836954],[-2.25769,56.842964],[-2.216492,56.884251],[-2.195892,56.907503],[-2.195892,56.932238],[-2.197266,56.967439],[-2.155422,57.01469],[-2.274367,57.132464],[-2.481971,57.025546]]]}}"
Stranraer,54.903367,-5.024055,4,"617,618,637,638",135,"{""type"":""Feature"",""properties"":{""shape"":""Poly"",""name"":""Stranraer"",""id"":""135""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-4.923125,54.834955],[-4.887685,55.155914],[-4.923499,55.183444],[-4.941101,55.16475],[-4.964447,55.15612],[-4.996033,55.137285],[-4.997406,55.120797],[-5.004272,55.103516],[-5.013885,55.089372],[-5.044098,55.068932],[-5.055084,55.037467],[-5.057831,55.016213],[-5.033112,54.990222],[-5.011139,54.960271],[-4.997406,54.935821],[-4.993286,54.917671],[-5.019379,54.902672],[-5.041351,54.912146],[-5.066071,54.931876],[-5.072937,54.961848],[-5.063324,54.968155],[-5.064697,54.983918],[-5.100403,55.016213],[-5.122375,55.009126],[-5.158081,55.003613],[-5.171814,54.991797],[-5.1828,54.97052],[-5.18692,54.952386],[-5.18692,54.91925],[-5.171814,54.903461],[-5.144348,54.871866],[-5.149841,54.856849],[-5.129929,54.849339],[-5.102463,54.829963],[-5.093536,54.828777],[-5.085297,54.826404],[-5.077744,54.815722],[-5.053024,54.808996],[-5.041351,54.798706],[-5.041351,54.791185],[-5.012512,54.781682],[-5.000839,54.772177],[-5.000839,54.763859],[-5.004959,54.759501],[-5.002899,54.754746],[-4.987793,54.750387],[-4.993286,54.735722],[-4.98848,54.731757],[-4.97818,54.733343],[-4.96582,54.731361],[-4.956894,54.728585],[-4.956207,54.724224],[-4.96788,54.718275],[-4.952087,54.702011],[-4.946594,54.69844],[-4.97406,54.6909],[-4.973373,54.683359],[-4.965134,54.675022],[-4.96788,54.665889],[-4.958267,54.662315],[-4.939728,54.651988],[-4.925995,54.644042],[-4.911575,54.64285],[-4.892349,54.638082],[-4.877243,54.63371],[-4.854584,54.634108],[-4.849091,54.637287],[-4.86145,54.638082],[-4.876556,54.638876],[-4.876556,54.644042],[-4.883423,54.650796],[-4.88205,54.659932],[-4.881363,54.670257],[-4.866943,54.681771],[-4.881363,54.68455],[-4.888229,54.691297],[-4.897842,54.692488],[-4.906769,54.700027],[-4.908142,54.713515],[-4.915009,54.729378],[-4.919815,54.734929],[-4.916382,54.740875],[-4.922562,54.74365],[-4.931488,54.761086],[-4.941101,54.763859],[-4.939041,54.775742],[-4.951401,54.796727],[-4.9617,54.805038],[-4.954147,54.815722],[-4.938354,54.82403],[-4.940414,54.83115],[-4.923125,54.834955]]]}}"
Strathaven,55.675627,-4.064323,4,"43,44,45,46",136,"{""type"":""Feature"",""properties"":{""shape"":""Polygon"",""name"":""Strathaven"",""id"":""136""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-4.230342410715222,55.66822965713386],[-4.184770654932122,55.47232804503123],[-3.9247139456508613,55.43717158967735],[-3.9233689868827053,55.65256727071722],[-4.04213744944842,55.74444717688641],[-4.166811084541948,55.71218561606608],[-4.230342410715222,55.66822965713386]]]}}"
Thurso,58.593566,-3.52208,4,"105,106,107,108",137,"{""type"":""Feature"",""properties"":{""name"":""Thurso"",""id"":""137""},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-4.130478,58.567123],[-4.125216,58.558845],[-4.08194,58.527164],[-3.878727,58.411659],[-3.385423,58.600391],[-3.396492,58.602789],[-3.404045,58.603505],[-3.407135,58.602253],[-3.417435,58.603326],[-3.424988,58.604399],[-3.429794,58.603326],[-3.434601,58.604578],[-3.434944,58.607261],[-3.427734,58.609407],[-3.434944,58.610837],[-3.444901,58.610122],[-3.45005,58.609228],[-3.452454,58.610837],[-3.458977,58.612089],[-3.46859,58.611731],[-3.475456,58.610122],[-3.482323,58.609585],[-3.491249,58.607797],[-3.501892,58.603863],[-3.508759,58.599212],[-3.513222,58.598854],[-3.515625,58.597244],[-3.523521,58.597244],[-3.526955,58.598854],[-3.534851,58.600285],[-3.545837,58.602968],[-3.551674,58.607439],[-3.548927,58.608334],[-3.549271,58.611374],[-3.544121,58.612268],[-3.538628,58.615486],[-3.538284,58.619241],[-3.535538,58.623174],[-3.540344,58.622816],[-3.547211,58.624425],[-3.553047,58.622637],[-3.557167,58.624425],[-3.560944,58.62085],[-3.573303,58.619956],[-3.584976,58.618347],[-3.589439,58.619419],[-3.596649,58.617274],[-3.630981,58.615307],[-3.640251,58.615486],[-3.642311,58.61781],[-3.649178,58.617989],[-3.651237,58.621922],[-3.666,58.619062],[-3.671494,58.613877],[-3.671837,58.606724],[-3.67836,58.609228],[-3.693466,58.60422],[-3.697243,58.605293],[-3.708229,58.60118],[-3.720932,58.596529],[-3.731918,58.590625],[-3.740845,58.584362],[-3.753204,58.579888],[-3.762817,58.577561],[-3.765564,58.57774],[-3.773804,58.574429],[-3.777409,58.573086],[-3.777409,58.571743],[-3.778782,58.570401],[-3.778439,58.568879],[-3.776722,58.567357],[-3.775864,58.565925],[-3.778267,58.564403],[-3.783417,58.56297],[-3.78788,58.56297],[-3.792858,58.564761],[-3.793888,58.566372],[-3.79406,58.567984],[-3.792343,58.569595],[-3.79406,58.570938],[-3.793201,58.572639],[-3.794746,58.57237],[-3.800068,58.573623],[-3.806248,58.572191],[-3.807621,58.571117],[-3.819809,58.569416],[-3.821697,58.568073],[-3.823242,58.56861],[-3.830109,58.568342],[-3.83337,58.567447],[-3.83543,58.568073],[-3.842125,58.568521],[-3.845558,58.565477],[-3.850193,58.564492],[-3.85088,58.565298],[-3.855343,58.565209],[-3.859119,58.564224],[-3.862553,58.563329],[-3.867359,58.563597],[-3.868389,58.565298],[-3.873196,58.564851],[-3.875599,58.565388],[-3.878002,58.565209],[-3.881264,58.56503],[-3.880749,58.566641],[-3.8871,58.565746],[-3.889332,58.567626],[-3.893108,58.567984],[-3.895855,58.567984],[-3.90152,58.56682],[-3.903923,58.565567],[-3.905125,58.564045],[-3.907356,58.563955],[-3.908558,58.562612],[-3.908386,58.560642],[-3.907013,58.559568],[-3.90976,58.559478],[-3.913879,58.558852],[-3.917484,58.559747],[-3.919544,58.56118],[-3.921776,58.562523],[-3.921776,58.56494],[-3.923836,58.566641],[-3.923664,58.568969],[-3.925896,58.568969],[-3.926582,58.570132],[-3.929672,58.571296],[-3.930702,58.57049],[-3.931561,58.572012],[-3.930016,58.572818],[-3.934307,58.573444],[-3.935852,58.572012],[-3.94083,58.57237],[-3.94186,58.571385],[-3.943748,58.569774],[-3.941517,58.568789],[-3.944263,58.56691],[-3.94598,58.567715],[-3.947182,58.568969],[-3.950272,58.567984],[-3.949413,58.569774],[-3.95113,58.573892],[-3.95422,58.573981],[-3.957825,58.573444],[-3.962116,58.573086],[-3.963661,58.572191],[-3.964176,58.570759],[-3.965721,58.569327],[-3.968124,58.569685],[-3.969669,58.568073],[-3.973103,58.570311],[-3.977222,58.569774],[-3.985291,58.570132],[-3.990097,58.568789],[-3.991814,58.567089],[-3.993874,58.567894],[-3.99868,58.567178],[-4.001255,58.567894],[-4.003143,58.569058],[-4.006062,58.5687],[-4.006233,58.571564],[-4.00692,58.575055],[-4.00795,58.576129],[-4.007778,58.578277],[-4.011555,58.57774],[-4.009323,58.581499],[-4.010525,58.581051],[-4.011898,58.582483],[-4.011383,58.584362],[-4.010868,58.587315],[-4.013271,58.587672],[-4.011555,58.588746],[-4.012928,58.590625],[-4.015503,58.594829],[-4.014988,58.598944],[-4.018593,58.601448],[-4.019451,58.600017],[-4.019279,58.597692],[-4.020138,58.595992],[-4.022198,58.593935],[-4.027004,58.591519],[-4.029751,58.590983],[-4.033356,58.591788],[-4.036102,58.590804],[-4.036617,58.587941],[-4.038677,58.591877],[-4.041252,58.591341],[-4.042797,58.591251],[-4.044514,58.589462],[-4.043655,58.585078],[-4.04314,58.582125],[-4.045372,58.584004],[-4.046574,58.582841],[-4.04932,58.583736],[-4.048977,58.582214],[-4.050179,58.581141],[-4.047432,58.578903],[-4.047775,58.577561],[-4.049835,58.576666],[-4.04932,58.575592],[-4.047947,58.573713],[-4.047775,58.572191],[-4.048977,58.571117],[-4.051208,58.571475],[-4.055328,58.569058],[-4.057732,58.567268],[-4.05962,58.567715],[-4.061165,58.56682],[-4.060307,58.564761],[-4.06374,58.566014],[-4.065971,58.563955],[-4.068031,58.565119],[-4.072151,58.562791],[-4.069748,58.561448],[-4.07095,58.559478],[-4.069748,58.556792],[-4.071465,58.554822],[-4.070263,58.552673],[-4.074554,58.552404],[-4.080734,58.552046],[-4.085026,58.557956],[-4.083652,58.560105],[-4.087429,58.561986],[-4.090691,58.557419],[-4.094467,58.556792],[-4.094982,58.560463],[-4.098072,58.563776],[-4.101677,58.56306],[-4.105968,58.565477],[-4.103394,58.561001],[-4.107342,58.561806],[-4.11026,58.559926],[-4.11335,58.565298],[-4.116268,58.569506],[-4.117298,58.56682],[-4.12571,58.569148],[-4.124336,58.566462],[-4.130478,58.567123]]]}}"
